County,District code,District name,LA Classification,Middle SOA code,Middle SOA name,Morphology & Context combined name (MSOA),Lower SOA code,Lower SOA name,Combined Morphology & Context (LSOA),COA code,Combined Morphology & Context (COA),Ward code,Ward name,Combined Morphology & Context (ward)
Lancashire,30UH,Lancaster,Significant Rural,E02005237,Lancaster 017,Urban > 10K - Less Sparse,E01025146,Lancaster 017F,Urban > 10K - Less Sparse,30UHHB0022,Urban >10K - Less Sparse,30UHHB,Scotforth West,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005238,Lancaster 018,Urban > 10K - Less Sparse,E01025127,Lancaster 018A,Urban > 10K - Less Sparse,30UHGU0014,Urban >10K - Less Sparse,30UHGU,John O`Gaunt,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005238,Lancaster 018,Urban > 10K - Less Sparse,E01025127,Lancaster 018A,Urban > 10K - Less Sparse,30UHGU0016,Urban >10K - Less Sparse,30UHGU,John O`Gaunt,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005238,Lancaster 018,Urban > 10K - Less Sparse,E01025127,Lancaster 018A,Urban > 10K - Less Sparse,30UHGU0017,Urban >10K - Less Sparse,30UHGU,John O`Gaunt,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005238,Lancaster 018,Urban > 10K - Less Sparse,E01025127,Lancaster 018A,Urban > 10K - Less Sparse,30UHGU0018,Urban >10K - Less Sparse,30UHGU,John O`Gaunt,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005238,Lancaster 018,Urban > 10K - Less Sparse,E01025127,Lancaster 018A,Urban > 10K - Less Sparse,30UHGU0019,Urban >10K - Less Sparse,30UHGU,John O`Gaunt,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005238,Lancaster 018,Urban > 10K - Less Sparse,E01025141,Lancaster 018B,Urban > 10K - Less Sparse,30UHHA0006,Urban >10K - Less Sparse,30UHHA,Scotforth East,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005238,Lancaster 018,Urban > 10K - Less Sparse,E01025141,Lancaster 018B,Urban > 10K - Less Sparse,30UHHA0007,Urban >10K - Less Sparse,30UHHA,Scotforth East,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005238,Lancaster 018,Urban > 10K - Less Sparse,E01025141,Lancaster 018B,Urban > 10K - Less Sparse,30UHHA0008,Urban >10K - Less Sparse,30UHHA,Scotforth East,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005238,Lancaster 018,Urban > 10K - Less Sparse,E01025141,Lancaster 018B,Urban > 10K - Less Sparse,30UHHA0009,Urban >10K - Less Sparse,30UHHA,Scotforth East,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005238,Lancaster 018,Urban > 10K - Less Sparse,E01025141,Lancaster 018B,Urban > 10K - Less Sparse,30UHHA0012,Urban >10K - Less Sparse,30UHHA,Scotforth East,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005238,Lancaster 018,Urban > 10K - Less Sparse,E01025143,Lancaster 018C,Urban > 10K - Less Sparse,30UHHA0002,Urban >10K - Less Sparse,30UHHA,Scotforth East,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005238,Lancaster 018,Urban > 10K - Less Sparse,E01025143,Lancaster 018C,Urban > 10K - Less Sparse,30UHHA0003,Urban >10K - Less Sparse,30UHHA,Scotforth East,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005238,Lancaster 018,Urban > 10K - Less Sparse,E01025143,Lancaster 018C,Urban > 10K - Less Sparse,30UHHA0005,Urban >10K - Less Sparse,30UHHA,Scotforth East,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005238,Lancaster 018,Urban > 10K - Less Sparse,E01025143,Lancaster 018C,Urban > 10K - Less Sparse,30UHHA0010,Urban >10K - Less Sparse,30UHHA,Scotforth East,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005238,Lancaster 018,Urban > 10K - Less Sparse,E01025143,Lancaster 018C,Urban > 10K - Less Sparse,30UHHA0013,Urban >10K - Less Sparse,30UHHA,Scotforth East,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005238,Lancaster 018,Urban > 10K - Less Sparse,E01025145,Lancaster 018D,Urban > 10K - Less Sparse,30UHHB0013,Urban >10K - Less Sparse,30UHHB,Scotforth West,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005238,Lancaster 018,Urban > 10K - Less Sparse,E01025145,Lancaster 018D,Urban > 10K - Less Sparse,30UHHB0016,Urban >10K - Less Sparse,30UHHB,Scotforth West,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005238,Lancaster 018,Urban > 10K - Less Sparse,E01025145,Lancaster 018D,Urban > 10K - Less Sparse,30UHHB0017,Urban >10K - Less Sparse,30UHHB,Scotforth West,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005238,Lancaster 018,Urban > 10K - Less Sparse,E01025145,Lancaster 018D,Urban > 10K - Less Sparse,30UHHB0018,Urban >10K - Less Sparse,30UHHB,Scotforth West,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005238,Lancaster 018,Urban > 10K - Less Sparse,E01025145,Lancaster 018D,Urban > 10K - Less Sparse,30UHHB0020,Urban >10K - Less Sparse,30UHHB,Scotforth West,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005239,Lancaster 019,"Village, Hamlet & Isolated Dwellings - Less Sparse",E01025105,Lancaster 019A,"Village, Hamlet & Isolated Dwellings - Less Sparse",30UHGN0006,Hamlet & Isolated Dwellings - Less Sparse,30UHGN,Ellel,"Village, Hamlet & Isolated Dwellings - Less Sparse"
Lancashire,30UH,Lancaster,Significant Rural,E02005239,Lancaster 019,"Village, Hamlet & Isolated Dwellings - Less Sparse",E01025105,Lancaster 019A,"Village, Hamlet & Isolated Dwellings - Less Sparse",30UHGN0007,Village - Less Sparse,30UHGN,Ellel,"Village, Hamlet & Isolated Dwellings - Less Sparse"
Lancashire,30UH,Lancaster,Significant Rural,E02005239,Lancaster 019,"Village, Hamlet & Isolated Dwellings - Less Sparse",E01025105,Lancaster 019A,"Village, Hamlet & Isolated Dwellings - Less Sparse",30UHGN0008,Hamlet & Isolated Dwellings - Less Sparse,30UHGN,Ellel,"Village, Hamlet & Isolated Dwellings - Less Sparse"
Lancashire,30UH,Lancaster,Significant Rural,E02005239,Lancaster 019,"Village, Hamlet & Isolated Dwellings - Less Sparse",E01025105,Lancaster 019A,"Village, Hamlet & Isolated Dwellings - Less Sparse",30UHGN0012,Hamlet & Isolated Dwellings - Less Sparse,30UHGN,Ellel,"Village, Hamlet & Isolated Dwellings - Less Sparse"
Lancashire,30UH,Lancaster,Significant Rural,E02005239,Lancaster 019,"Village, Hamlet & Isolated Dwellings - Less Sparse",E01025106,Lancaster 019B,Town and Fringe - Less Sparse,30UHGN0003,Town and Fringe - Less Sparse,30UHGN,Ellel,"Village, Hamlet & Isolated Dwellings - Less Sparse"
Lancashire,30UH,Lancaster,Significant Rural,E02005239,Lancaster 019,"Village, Hamlet & Isolated Dwellings - Less Sparse",E01025106,Lancaster 019B,Town and Fringe - Less Sparse,30UHGN0004,Town and Fringe - Less Sparse,30UHGN,Ellel,"Village, Hamlet & Isolated Dwellings - Less Sparse"
Lancashire,30UH,Lancaster,Significant Rural,E02005239,Lancaster 019,"Village, Hamlet & Isolated Dwellings - Less Sparse",E01025106,Lancaster 019B,Town and Fringe - Less Sparse,30UHGN0005,Town and Fringe - Less Sparse,30UHGN,Ellel,"Village, Hamlet & Isolated Dwellings - Less Sparse"
Lancashire,30UH,Lancaster,Significant Rural,E02005239,Lancaster 019,"Village, Hamlet & Isolated Dwellings - Less Sparse",E01025106,Lancaster 019B,Town and Fringe - Less Sparse,30UHGN0009,Town and Fringe - Less Sparse,30UHGN,Ellel,"Village, Hamlet & Isolated Dwellings - Less Sparse"
Lancashire,30UH,Lancaster,Significant Rural,E02005239,Lancaster 019,"Village, Hamlet & Isolated Dwellings - Less Sparse",E01025106,Lancaster 019B,Town and Fringe - Less Sparse,30UHGN0010,Town and Fringe - Less Sparse,30UHGN,Ellel,"Village, Hamlet & Isolated Dwellings - Less Sparse"
Lancashire,30UH,Lancaster,Significant Rural,E02005239,Lancaster 019,"Village, Hamlet & Isolated Dwellings - Less Sparse",E01025106,Lancaster 019B,Town and Fringe - Less Sparse,30UHGN0011,Town and Fringe - Less Sparse,30UHGN,Ellel,"Village, Hamlet & Isolated Dwellings - Less Sparse"
Lancashire,30UH,Lancaster,Significant Rural,E02005239,Lancaster 019,"Village, Hamlet & Isolated Dwellings - Less Sparse",E01025107,Lancaster 019C,"Village, Hamlet & Isolated Dwellings - Less Sparse",30UHGN0001,Hamlet & Isolated Dwellings - Less Sparse,30UHGN,Ellel,"Village, Hamlet & Isolated Dwellings - Less Sparse"
Lancashire,30UH,Lancaster,Significant Rural,E02005239,Lancaster 019,"Village, Hamlet & Isolated Dwellings - Less Sparse",E01025107,Lancaster 019C,"Village, Hamlet & Isolated Dwellings - Less Sparse",30UHGN0002,Village - Less Sparse,30UHGN,Ellel,"Village, Hamlet & Isolated Dwellings - Less Sparse"
Lancashire,30UH,Lancaster,Significant Rural,E02005239,Lancaster 019,"Village, Hamlet & Isolated Dwellings - Less Sparse",E01025107,Lancaster 019C,"Village, Hamlet & Isolated Dwellings - Less Sparse",30UHGN0013,Hamlet & Isolated Dwellings - Less Sparse,30UHGN,Ellel,"Village, Hamlet & Isolated Dwellings - Less Sparse"
Lancashire,30UH,Lancaster,Significant Rural,E02005239,Lancaster 019,"Village, Hamlet & Isolated Dwellings - Less Sparse",E01025107,Lancaster 019C,"Village, Hamlet & Isolated Dwellings - Less Sparse",30UHGN0014,Village - Less Sparse,30UHGN,Ellel,"Village, Hamlet & Isolated Dwellings - Less Sparse"
Lancashire,30UH,Lancaster,Significant Rural,E02005239,Lancaster 019,"Village, Hamlet & Isolated Dwellings - Less Sparse",E01025107,Lancaster 019C,"Village, Hamlet & Isolated Dwellings - Less Sparse",30UHGN0015,Hamlet & Isolated Dwellings - Less Sparse,30UHGN,Ellel,"Village, Hamlet & Isolated Dwellings - Less Sparse"
Lancashire,30UH,Lancaster,Significant Rural,E02005239,Lancaster 019,"Village, Hamlet & Isolated Dwellings - Less Sparse",E01025142,Lancaster 019D,Urban > 10K - Less Sparse,30UHHA0001,Urban >10K - Less Sparse,30UHHA,Scotforth East,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005239,Lancaster 019,"Village, Hamlet & Isolated Dwellings - Less Sparse",E01025142,Lancaster 019D,Urban > 10K - Less Sparse,30UHHA0004,Urban >10K - Less Sparse,30UHHA,Scotforth East,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005239,Lancaster 019,"Village, Hamlet & Isolated Dwellings - Less Sparse",E01025142,Lancaster 019D,Urban > 10K - Less Sparse,30UHHA0011,Urban >10K - Less Sparse,30UHHA,Scotforth East,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005239,Lancaster 019,"Village, Hamlet & Isolated Dwellings - Less Sparse",E01025142,Lancaster 019D,Urban > 10K - Less Sparse,30UHHA0014,Urban >10K - Less Sparse,30UHHA,Scotforth East,Urban > 10k - Less Sparse
Lancashire,30UH,Lancaster,Significant Rural,E02005239,Lancaster 019,"Village, Hamlet & Isolated Dwellings - Less Sparse",E01025142,Lancaster 019D,Urban > 10K - Less Sparse,30UHHA0015,Urban >10K - Less Sparse,30UHHA,Scotforth East,Urban > 10k - Less Sparse
